Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c
500bU00000bp2IUQAY,01248739,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,caricamento CRE,la piattaforma non mi consente di caricare il CRE,"<p>Gentile Maria Giovanna, grazie per averci contattato. Al fine della risoluzione della problematica, ti suggeriamo di verificare di aver preliminarmente compilato correttamente tutti i campi obbligatori, in particolare i “dati contabili” del progetto (“Codice gestionale di contabilità pubblica” e “Conto corrente di tesoreria”), oltre alla sezione sul Responsabile della Conservazione. </p><p>  </p><p>Inoltre, ti invitiamo a controllare di aver correttamente selezionato &quot;Sì&quot; nei due campi relativi all’assenza di conflitto di interesse e doppio finanziamento.   </p><p>In tal modo, si abiliterà il pulsante per scaricare l&#39;allegato 5 che sarà da ricaricare nella sezione di destra, debitamente firmato digitalmente dal Legale Rappresentante.  </p><p> </p><p>Solo successivamente al corretto caricamento dell&#39;allegato 5 firmato, sarà possibile allegare il certificato di regolare esecuzione firmato digitalmente dal RUP, caricandolo nell&#39;apposita sezione &quot;Certificato di Regolare esecuzione&quot;.  </p><p>  </p><p>A seguito di tali operazioni, potrai quindi inoltrare correttamente la richiesta di erogazione del finanziamento. </p><p>  </p><p>Ti invitiamo a procedere e, in caso di persistente criticità, ti invitiamo ad aprire una nuova richiesta di assistenza da area privata, post login in piattaforma, allegando screenshot dell&#39;errore riscontrato e lasciando caricati i documenti, anche se dovessero generare un errore. </p>",,
500bU00000bpC07QAE,01248740,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,errore nella fase di liquidazione,"Un messaggio mi avvisa che  la firma sul documento non è valida per scadenza temporale o certificato scaduto. Ho riscaricato il documento, l'ho fatto firmare nuovamente ma continua a dare lo stesso errore. La firma è valida. Cosa mi sfugge?","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,
500bU00000bpVQcQAM,01248741,Amministrazione,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,CONTO TESORERIA UNICA INESATTO TU403316909.,"NELLA RICHIESTA DI FINANZIAMENTO E' RIPORTATO CONTO TESORERIA UNICA INESATTO TU403316909.
DA OTTOBRE 2025 E' IL SEGUENTE
TU0 21101","<p>Gentile Simona, grazie per averci contattato.</p><p>Ti informiamo che le attività di liquidazione del Dipartimento avvengono direttamente tramite Conto di Tesoreria Unico presso la Banca d&#39;Italia (nel formato TU-xxx-xxxxxx) pertanto, non è necessario comunicare l&#39; IBAN collegato, in quanto il pagamento continuerà ad avvenire con le consuete modalità, direttamente sul conto di tesoreria unica del vostro ente. </p><p><br></p><p>Ti informiamo a questo proposito che il conto presente in piattaforma è TU-403-0316909, esposto all&#39;ente nel formato con 6 cifre finali (senza lo 0 iniziale), a cui è associato l&#39;IBAN IT46N0100004306TU0000021101.</p><p>Pertanto, nessuna ulteriore azione è necessaria. </p>",,
500bU00000bq4TdQAI,01248742,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,"errore caricamento  file ""uffici comunali oggetto dell'adeguamento"" attendo gentile riscontro. Saluti","Buonasera non riesco a caricare il file ""uffici comunali oggetto dell'adeguamento"" attendo gentile riscontro.  Nello specifico si riscontra errore nella firma anche se è in corso di validità. Saluti","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,
500bU00000bq4O6QAI,01248743,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.3 Adozione pagoPA,in fase di caricamento dell'atto ricognitivo il sistema restituisce errore di firma digitale non valida seppur la firma risulta valida,in fase di caricamento dell'atto ricognitivo il sistema restituisce errore di firma digitale non valida seppur la firma risulta correttamente verificata e valida,"<p>Gentile Angelo, Grazie per averci contattato. Stiamo riscontrando la presenza di un&#39;anomalia sul corretto riconoscimento della validità della scadenza del certificato di firma. Ciò premesso ti chiediamo comunque di caricare in piattaforma il documento firmato, di non rimuoverlo in presenza dell’errore citato e di aprire una nuova richiesta di supporto per segnalarci l’avvenuto caricamento. Procederemo a verificare la causa del blocco per escludere che il documento firmato e caricato sia compromesso o modificato, al netto della firma apposta, rispetto all&#39;originale scaricato. In caso di verifica positiva, e nostro eventuale intervento di bonifica, ti forniremo riscontro e potrai proseguire.</p>",,
500bU00000bqVaXQAU,01248744,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,Impossibilità al caricamento dell'Allegato 5,"Con la presente si segnala che in fase di caricamento dell'allegato 5 regolarmente firmato digitalmente con firma valida, la piattaforma non ci consente di completare l'operazione restituendo questo messaggio: Attenzione, la firma sul documento non è valida per scadenza temporale o certificato scaduto. Modificala e carica l'ultima versione del documento.
L'operazione è stata ripetuta diverse volte ma sempre con lo stesso esito. Pertanto si chiede supporto. Nell'attesa si porgono saluti.","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,
500bU00000bsHoxQAE,01248745,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,"ELIMINARE FILE ""Uffici comunali oggetto dell'adeguamento.pdf"" dalla sezione ""Verifica lista componenti informatiche (","A seguito vostra comunicazione in risposta a ""Richiesta ID 01247297"" persiste l'impossibilità di eliminare il file ""Uffici comunali oggetto dell'adeguamento.pdf""  per CARICARE il nuovo file scaricato e firmato digitalmente secondo le indicazioni ricevute . 
Lo stesso, di colore rosso,  continua a essere presente accompagnato dalla dicitura ""Attenzione i dati inseriti nel documento non sono corretti. Verificali e carica l'ultima versione aggiornata"".  Nonostante si clicchi sulla X per rimuoverlo risulta nella videata di fatto bloccando il nuovo caricamento.","<p>Gentile Elena, grazie per averci contattato. Ti informiamo che la tua segnalazione è stata risolta e potrai ora procedere con il completamento dello step 4 per il tuo progetto 2.2.3.</p>",,
500bU00000bsTUdQAM,01248746,Processo di adesione e monitoraggio,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,Caricamento documenti,Considerata la scadenza imminente per concludere la procedura richiedo un intervento tempestivo: non ho possibilità di caricare i documenti richiesti. Grazie,"<p>Gentile Elena, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. <span style=""font-size: inherit;"">Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza. </span><span style=""font-size: 10.5pt; font-family: -apple-system;"">In caso di persistenza del problema ti invitiamo a segnalarcelo per effettuare ulteriori verifiche</span></p><p><br></p>",,
500bU00000bstGmQAI,01248747,,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,georiferire gli snc che non esistono,"Buongiorno, sto verificando la georeferenzazione dei numeri civici del mio Comune e sto verificado che la banca dati dell'ANNCSU contiene una quantità enorme di civici inesistenti o errati in special modo gli snc. Cosa bisogna fare?  Ritengo che sia stato assegnato ai responsabili della toponomstica una difficile se non impossibile  verifica di una banca dati frutto di rilievi ISTAT datati.","<p>Gli accessi SNC, qualora presenti in ANNCSU, devono essere georeferenziati al pari degli altri.  </p><p>Ovviamente i civici SNC, al pari degli altri civici dell’ANNCSU, qualora siano stati inseriti per errore e non esistano sul territorio possono essere cancellati. </p>",,
500bU00000bu8ZJQAY,01248783,,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Abilitazione a entrare in piattaforma,"Gentili colleghe/i,
Dal primo gennaio 2026 sono stata designata RTD dell'università del Piemonte Orientale.
Avrei gentilmente bisogno di reimpostare le credenziali per poter accedere al vostro portale, delegando a mia volta altri colleghi dell'Ateneo. 
Molte grazie e cordiali saluti, 
Bonaria Biancu","<p><span style=""color: rgb(24, 24, 24); font-size: 14px;"">Ti informiamo che per agire in piattaforma PA digitale 2026 con il ruolo di super admin e gestire le utenze, occorre attuare una procedura di subentro in piattaforma al fine di rendere attiva l&#39;utenza del nuovo Rappresentante Legale in piattaforma e rimuovere la precedente utenza Super Admin attiva .</span></p><p><span style=""color: rgb(24, 24, 24); font-size: 14px;""> A seguire illustriamo la procedura di subentro</span></p><p><span style=""color: rgb(24, 24, 24); font-size: 14px;"">- L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della PA in cui vuole subentrare </span></p><p><span style=""color: rgb(24, 24, 24); font-size: 14px;"">- La piattaforma segnalerà che la PA è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; all&#39;indirizzo PEC indicato per l&#39;ente su IPA. </span></p><p><span style=""color: rgb(24, 24, 24); font-size: 14px;"">- L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presente nella PEC di conferma subentro e sarà rimandato alla home page dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro e rimuovere il precedente utente. Precisiamo che non è sufficiente la sola conferma del link presente nell’email ma è necessario successivamente procedere all’autenticazione con SPID alla piattaforma, nella stessa sessione. </span></p><p><span style=""color: rgb(24, 24, 24); font-size: 14px;"">- A completamento dell&#39;operazione, l&#39;utente subentrante è tenuto a a completare la modifica degli altri dati anagrafici (CF, data e luogo di nascita) direttamente in piattaforma nella sezione &quot;La mia PA&quot; della Scrivania, all&#39;interno dell&#39;Area riservata, a cui dovrà accedere il Rappresentante Legale, dopo aver effettuato login alla piattaforma con il proprio SPID. </span></p><p><br></p>",,
500bU00000bwCLJQA2,01248817,,Altro - Servizi Aggiunti,,1.4.1 Esperienza dei servizi pubblici,profilazione nuovo dirigente scolastico,il mio istituto comprensivo (IC Marino Centro) ha cambiato dirigente e il nuovo (reggente) non è stato ancora profilato su PA digitale. Devo chiedere l'erogazione del finanziamento sul progetto del sito scolastico e risulta ancora il vecchio. Siamo quindi bloccati. Potete spiegarmi come procedere? grazie,"<p>Ti informiamo che la piattaforma precarica i dati dell&#39;amministrazione presenti nella banca dati IPA. Pertanto, in caso di cambio di Rappresentante Legale, occorre in primo luogo modificare questi dati su IPA (https://indicepa.gov.it/ipa-portale/). L’aggiornamento è a carico dell&#39;ente.  </p><p>Specifichiamo a seguire la procedura. </p><p>L&#39;Ente che vuole richiedere una modifica deve:  </p><p>• cercare il proprio Ente all&#39;interno di IPA;  </p><p>• compilare il modulo online fornendo i dati del nuovo referente;  </p><p>• verificare i dati contenuti nel modulo di richiesta ricevuto all&#39;indirizzo indicato per il nuovo Referente;  </p><p>• inviare dal sistema di protocollo informatico dell&#39;Ente, all&#39;indirizzo <a href=""mailto:ipa@pec-ic.agid.gov.it"" target=""_blank"" style=""color: rgb(11, 92, 171);"">ipa@pec-ic.agid.gov.it</a> il modulo ricevuto;  </p><p>oppure  </p><p>• inviare da una casella di Posta Elettronica Certificata, all&#39;indirizzo <a href=""mailto:ipa@pec-ic.agid.gov.it"" target=""_blank"" style=""color: rgb(11, 92, 171);"">ipa@pec-ic.agid.gov.it</a> il modulo ricevuto, firmato con firma digitale qualificata in modalità conforme a quanto previsto dall&#39;art. 47, comma 2 lettera a) del CAD.  </p><p>È bene ricordare che per visualizzare su PA digitale 2026 i dati aggiornati a seguito di modifiche su IPA, potrebbero essere necessarie fino a 48 ore.  </p><p><br></p><p>Successivamente all&#39;aggiornamento dei dati su IPA, nel caso in cui il nuovo Rappresentante Legale intenda acquisire anche il ruolo di “Super Admin” per agire in piattaforma PA digitale 2026 e gestire le utenze, occorre attuare una procedura di subentro in piattaforma al fine di rendere attiva l&#39;utenza del nuovo Rappresentante Legale in piattaforma e rimuovere la precedente utenza Super Admin attiva .</p><p> A seguire illustriamo la procedura di subentro</p><p>- L&#39;utente subentrante procede ad accedere alla piattaforma con il suo Spid e inserisce i dati della PA in cui vuole subentrare </p><p>- La piattaforma segnalerà che la PA è già attiva e chiederà se si vuole procedere ad un subentro. In tal caso, la piattaforma invierà una PEC di &quot;Conferma subentro&quot; all&#39;indirizzo PEC indicato per l&#39;ente su IPA. </p><p>- L&#39;utente subentrante confermerà il subentro tramite un click sull&#39;apposito tasto presente nella PEC di conferma subentro e sarà rimandato alla home page dove procederà a fare l&#39;accesso con le proprie credenziali, al fine di confermare definitivamente il subentro e rimuovere il precedente utente. Precisiamo che non è sufficiente la sola conferma del link presente nell’email ma è necessario successivamente procedere all’autenticazione con SPID alla piattaforma, nella stessa sessione. </p><p>- A completamento dell&#39;operazione, l&#39;utente subentrante è tenuto a a completare la modifica degli altri dati anagrafici (CF, data e luogo di nascita) direttamente in piattaforma nella sezione &quot;La mia PA&quot; della Scrivania, all&#39;interno dell&#39;Area riservata, a cui dovrà accedere il Rappresentante Legale, dopo aver effettuato login alla piattaforma con il proprio SPID. </p>",,
